"area_id","item_id","main_type","mid_type","sub_type","price_text","price",
"3","m46072485364","メンズ","トップス","Tシャツ/カットソー(半袖/袖なし)","¥ 1,000","1000",
"3","m84087857089","コスメ・香水・美容","ベースメーク/化粧品","口紅","¥ 2,600","2600",
"3","m87970553289","家電・スマホ・カメラ","スマホアクセサリー","iPhone用ケース","¥ 777","777",
"4","m86877408651","エンタメ・ホビー","本","住まい/暮らし/子育て","¥ 399","399",
"4","m18253508568","レディース","靴","スニーカー","¥ 10,800","10800",
"4","m40789254433","レディース","小物","手袋/アームカバー","¥ 700","700",
"4","m97491487235","メンズ","小物","サングラス/メガネ","¥ 5,555","5555",
"4","m53771101635","メンズ","ジャケット/アウター","Gジャン/デニムジャケット","¥ 5,000","5000",
"4","m45138402777","メンズ","パンツ","スラックス","¥ 2,000","2000",
"4","m60595934489","スポーツ・レジャー","ゴルフ","ウエア(女性用)","¥ 2,700","2700",
"4","m38513533015","エンタメ・ホビー","タレントグッズ","アイドル","¥ 2,800","2800",
"4","m88531505678","家電・スマホ・カメラ","スマホアクセサリー","iPhone用ケース","¥ 980","980",
"4","m42740102518","コスメ・香水・美容","ボディケア","フットケア","¥ 500","500",
"4","m57129787150","コスメ・香水・美容","ベースメーク/化粧品","コンシーラー","¥ 3,000","3000",
"4","m54375233849","その他","その他","","¥ 2,500","2500",
"4","m27861299974","ハンドメイド","素材/材料","生地/糸","¥ 700","700",
"4","m93252629635","家電・スマホ・カメラ","オーディオ機器","ポータブルプレーヤー","¥ 15,555","15555",
"4","m12426641904","エンタメ・ホビー","タレントグッズ","タレント/お笑い芸人","¥ 65,000","65000",
"4","m52352543522","ベビー・キッズ","ベビー服(女の子用)  ~95cm","パンツ","¥ 1,300","1300",
"4","m41869096439","エンタメ・ホビー","本","文学/小説","¥ 555","555",
"4","m67863119920","ベビー・キッズ","おもちゃ","知育玩具","¥ 1,444","1444",
"4","m67169131488","エンタメ・ホビー","タレントグッズ","ミュージシャン","¥ 1,200","1200",
"4","m54306052485","レディース","バッグ","ショルダーバッグ","¥ 1,000","1000",
"4","m13424748225","メンズ","トップス","パーカー","¥ 7,000","7000",
"4","m49734637576","レディース","靴","ブーツ","¥ 4,000","4000",
"4","m89934618549","スポーツ・レジャー","ゴルフ","ウエア(女性用)","¥ 2,700","2700",
"4","m14558837558","エンタメ・ホビー","トレーディングカード","バトルスピリッツ","¥ 3,333","3333",
"4","m18143152896","コスメ・香水・美容","ベースメーク/化粧品","ファンデーション","¥ 399","399",
"4","m29158007186","レディース","ヘアアクセサリー","ヘアゴム/シュシュ","¥ 13,000","13000",
"4","m77329240140","エンタメ・ホビー","本","文学/小説","¥ 1,111","1111",
"4","m45586009897","レディース","アクセサリー","リング","¥ 1,500","1500",
"4","m64098703930","メンズ","トップス","スウェット","¥ 6,666","6666",
"4","m72760869091","レディース","トップス","シャツ/ブラウス(七分/長袖)","¥ 7,000","7000",
"4","m21001755392","ベビー・キッズ","キッズ服(男女兼用) 100cm~","トップス(その他)","¥ 1,000","1000",
"4","m50838893176","インテリア・住まい・小物","インテリア小物","置物","¥ 600","600",
"4","m26366149210","メンズ","トップス","ニット/セーター","¥ 3,888","3888",
"4","m42862945052","レディース","ワンピース","ひざ丈ワンピース","¥ 3,300","3300",
"4","m34418221004","エンタメ・ホビー","レコード","洋楽","¥ 400","400",
"4","m31113555920","レディース","バッグ","ショルダーバッグ","¥ 3,333","3333",
"4","m78889792942","エンタメ・ホビー","コミック/アニメグッズ","その他","¥ 1,900","1900",
"4","m69680738207","インテリア・住まい・小物","その他","","¥ 600","600",
"4","m77711910764","メンズ","トップス","カーディガン","¥ 4,500","4500",
"4","m72763596609","エンタメ・ホビー","おもちゃ/ぬいぐるみ","キャラクターグッズ","¥ 900","900",
"4","m29819987446","エンタメ・ホビー","コミック/アニメグッズ","バッジ","¥ 450","450",
"4","m87362446875","レディース","バッグ","リュック/バックパック","¥ 2,444","2444",
"4","m34561800815","メンズ","小物","折り財布","¥ 3,800","3800",
"4","m53820273321","レディース","ジャケット/アウター","チェスターコート","¥ 6,200","6200",
"4","m43319000872","スポーツ・レジャー","ゴルフ","ウエア(女性用)","¥ 2,400","2400",
"4","m26098070977","レディース","バッグ","ハンドバッグ","¥ 34,600","34600",
"4","m30678408378","メンズ","帽子","キャップ","¥ 1,200","1200",
"5","m72558490318","エンタメ・ホビー","タレントグッズ","アイドル","¥ 1,444","1444",
"5","m35187432875","ベビー・キッズ","ベビー服(女の子用)  ~95cm","トップス","¥ 666","666",
"5","m77776313748","エンタメ・ホビー","タレントグッズ","アイドル","¥ 777","777",
"5","m94720694618","コスメ・香水・美容","その他","救急/衛生用品","¥ 500","500",
"5","m14058849268","コスメ・香水・美容","ベースメーク/化粧品","アイシャドウ","¥ 888","888",
"5","m32546567070","メンズ","時計","腕時計(アナログ)","¥ 2,700","2700",
"5","m35490117391","その他","まとめ売り","","¥ 333","333",
"5","m25545270702","その他","ペット用品","魚/水草","¥ 1,300","1300",
"5","m94038183252","エンタメ・ホビー","トレーディングカード","遊戯王","¥ 777","777",
"5","m81859678076","ベビー・キッズ","ベビー服(男の子用)  ~95cm","パンツ","¥ 500","500",
"5","m25118000907","ベビー・キッズ","キッズ服(女の子用) 100cm~","トップス(トレーナー)","¥ 300","300",
"5","m97244092665","エンタメ・ホビー","タレントグッズ","アイドル","¥ 850","850",
"5","m64390573084","インテリア・住まい・小物","インテリア小物","置物","¥ 499","499",
"5","m89549326997","チケット","スポーツ","バスケットボール","¥ 2,800","2800",
"5","m84815393284","エンタメ・ホビー","トレーディングカード","遊戯王","¥ 799","799",
"5","m76307488980","ベビー・キッズ","その他","その他","¥ 300","300",
"5","m10389455335","エンタメ・ホビー","漫画","少年","¥ 555","555",
"5","m14074300788","エンタメ・ホビー","おもちゃ/ぬいぐるみ","キャラクターグッズ","¥ 1,000","1000",
"5","m87514797709","レディース","トップス","トレーナー/スウェット","¥ 1,222","1222",
"5","m33043768069","レディース","靴","ブーツ","¥ 1,600","1600",
"5","m47017714075","エンタメ・ホビー","CD","キッズ/ファミリー","¥ 555","555",
"5","m94082416543","エンタメ・ホビー","本","住まい/暮らし/子育て","¥ 680","680",
"5","m51035288842","エンタメ・ホビー","コミック/アニメグッズ","カード","¥ 2,222","2222",
"5","m45684211468","レディース","トップス","Tシャツ/カットソー(七分/長袖)","¥ 300","300",
"5","m43499921547","エンタメ・ホビー","CD","邦楽","¥ 1,500","1500",
"5","m62750270976","コスメ・香水・美容","スキンケア/基礎化粧品","美容液","¥ 4,000","4000",
"5","m60457923789","メンズ","ジャケット/アウター","スタジャン","¥ 4,444","4444",
"5","m62582649984","レディース","スカート","ロングスカート","¥ 2,000","2000",
"5","m63844234663","コスメ・香水・美容","ベースメーク/化粧品","アイシャドウ","¥ 999","999",
"5","m97551137513","レディース","トップス","Tシャツ/カットソー(半袖/袖なし)","¥ 800","800",
"5","m81365381878","メンズ","パンツ","ワークパンツ/カーゴパンツ","¥ 7,000","7000",
"5","m92686037112","ベビー・キッズ","キッズ服(男女兼用) 100cm~","トップス(Tシャツ/カットソー)","¥ 1,000","1000",
"5","m55765902000","レディース","ジャケット/アウター","ダウンジャケット","¥ 2,777","2777",
"5","m68637156771","レディース","バッグ","トートバッグ","¥ 1,200","1200",
"5","m91639175412","レディース","バッグ","ポーチ/バニティ","¥ 400","400",
"5","m19859234297","エンタメ・ホビー","本","住まい/暮らし/子育て","¥ 550","550",
"5","m55313209014","エンタメ・ホビー","CD","邦楽","¥ 5,000","5000",
"5","m62169782624","エンタメ・ホビー","本","文学/小説","¥ 30,000","30000",
"5","m25553108560","エンタメ・ホビー","おもちゃ/ぬいぐるみ","ホビーラジコン","¥ 90,000","90000",
"5","m45575389211","家電・スマホ・カメラ","スマホアクセサリー","iPhone用ケース","¥ 770","770",
"5","m64002556603","エンタメ・ホビー","本","趣味/スポーツ/実用","¥ 1,200","1200",
"5","m34060686479","スポーツ・レジャー","その他スポーツ","バスケットボール","¥ 2,800","2800",
"5","m63293915980","レディース","トップス","トレーナー/スウェット","¥ 1,555","1555",
"5","m79720802371","レディース","マタニティ","授乳服","¥ 1,800","1800",
"5","m87331215205","メンズ","時計","腕時計(デジタル)","¥ 4,200","4200",
"5","m41934430587","メンズ","トップス","Tシャツ/カットソー(半袖/袖なし)","¥ 1,700","1700",
"5","m33128899797","エンタメ・ホビー","タレントグッズ","アイドル","¥ 1,200","1200",
"5","m92912716228","スポーツ・レジャー","その他スポーツ","陸上競技","¥ 6,000","6000",
"5","m11181578473","エンタメ・ホビー","CD","キッズ/ファミリー","¥ 555","555",
"5","m11546062496","エンタメ・ホビー","おもちゃ/ぬいぐるみ","キャラクターグッズ","¥ 500","500",
"5","m64572543171","レディース","ジャケット/アウター","トレンチコート","¥ 2,000","2000",
"5","m91582402941","スポーツ・レジャー","その他スポーツ","バスケットボール","¥ 2,900","2900",
"5","m19890421406","コスメ・香水・美容","スキンケア/基礎化粧品","化粧水/ローション","¥ 9,999","9999",
"5","m42301993878","エンタメ・ホビー","本","住まい/暮らし/子育て","¥ 400","400",
"5","m95631927477","メンズ","その他","","¥ 5,000","5000",
"5","m63432988791","インテリア・住まい・小物","キッチン/食器","食器","¥ 700","700",
"5","m78427923784","レディース","小物","折り財布","¥ 16,000","16000",
"5","m31937703364","レディース","小物","折り財布","¥ 18,000","18000",
"5","m30460899274","その他","アンティーク/コレクション","雑貨","¥ 1,888","1888",
"5","m39780502701","エンタメ・ホビー","おもちゃ/ぬいぐるみ","キャラクターグッズ","¥ 444","444",
"5","m15050339563","メンズ","その他","","¥ 5,000","5000",
"5","m76434892360","エンタメ・ホビー","おもちゃ/ぬいぐるみ","キャラクターグッズ","¥ 2,700","2700",
"5","m18117915264","エンタメ・ホビー","おもちゃ/ぬいぐるみ","キャラクターグッズ","¥ 777","777",
"5","m76050238464","その他","アンティーク/コレクション","雑貨","¥ 1,799","1799",
"5","m37408118467","エンタメ・ホビー","おもちゃ/ぬいぐるみ","キャラクターグッズ","¥ 1,800","1800",
"5","m15834990301","レディース","バッグ","ショルダーバッグ","¥ 8,888","8888",
"5","m19834560223","エンタメ・ホビー","おもちゃ/ぬいぐるみ","ぬいぐるみ","¥ 7,500","7500",
"5","m12229041663","コスメ・香水・美容","ヘアケア","シャンプー","¥ 1,111","1111",
"5","m95692011953","コスメ・香水・美容","その他","健康用品","¥ 777","777",
"5","m18892868380","メンズ","ジャケット/アウター","ナイロンジャケット","¥ 18,000","18000",
"5","m29278306990","家電・スマホ・カメラ","PC/タブレット","PC周辺機器","¥ 5,555","5555",
"5","m16179073499","エンタメ・ホビー","トレーディングカード","プリパラ","¥ 300","300",
